participant_id,block,block_type,trial,position,reaction_time,correct,timestamp
12333,8,random,38,3,383.82,True,2025-05-14 17:38:48
12333,8,random,39,1,473.36,True,2025-05-14 17:38:49
12333,8,random,40,3,405.47,True,2025-05-14 17:38:49
12333,8,random,41,1,283.99,False,2025-05-14 17:38:49
12333,8,random,42,1,736.37,True,2025-05-14 17:38:50
12333,8,random,43,3,498.34,True,2025-05-14 17:38:51
12333,8,random,44,4,372.84,True,2025-05-14 17:38:51
12333,8,random,45,2,477.81,True,2025-05-14 17:38:52
12333,8,random,46,1,406.99,True,2025-05-14 17:38:52
12333,8,random,47,4,475.05,True,2025-05-14 17:38:53
12333,8,random,48,1,484.94,True,2025-05-14 17:38:54
12333,8,random,49,1,445.86,True,2025-05-14 17:38:54
12333,8,random,50,1,380.27,True,2025-05-14 17:38:55
12333,8,random,51,3,579.73,True,2025-05-14 17:38:55
12333,8,random,52,3,347.08,True,2025-05-14 17:38:56
12333,8,random,53,4,419.18,True,2025-05-14 17:38:56
12333,8,random,54,2,440.01,True,2025-05-14 17:38:57
12333,8,random,55,1,335.4,True,2025-05-14 17:38:57
12333,8,random,56,1,448.72,True,2025-05-14 17:38:58
12333,8,random,57,4,472.76,True,2025-05-14 17:38:58
12333,8,random,58,2,348.06,True,2025-05-14 17:38:59
12333,8,random,59,1,325.73,True,2025-05-14 17:38:59
12333,8,random,60,3,423.94,True,2025-05-14 17:39:00
